"ANO","ELECCION","CODIGO_ESTADO","ESTADO","SECCION","CC1_GOB17","CC2_GOB17","CC3_GOB17","PAN","PNA","PRD","PRI","PSI","PT","PUDC","PVEM"
"2017","gob",5,"coahuila",594,134,2,1,171,1,1,62,0,0,4,0
"2017","gob",5,"coahuila",594,113,2,0,190,0,2,58,0,1,5,1
"2017","gob",5,"coahuila",595,90,0,0,126,3,3,64,0,2,2,2
"2017","gob",5,"coahuila",595,88,0,0,149,2,1,57,0,5,5,1
"2017","gob",5,"coahuila",595,95,3,0,135,0,2,49,0,2,0,1
"2017","gob",5,"coahuila",596,66,1,0,86,3,2,95,0,1,1,2
"2017","gob",5,"coahuila",597,101,1,0,147,1,7,96,0,1,7,2
"2017","gob",5,"coahuila",598,68,1,0,128,1,2,100,0,1,1,2
"2017","gob",5,"coahuila",598,162,6,0,320,13,3,160,2,3,15,1
"2017","gob",5,"coahuila",599,42,0,0,91,2,0,48,1,0,1,0
"2017","gob",5,"coahuila",600,99,2,0,124,4,2,74,1,2,3,2
"2017","gob",5,"coahuila",601,97,0,0,127,3,0,109,1,3,2,2
"2017","gob",5,"coahuila",601,90,3,0,148,2,2,80,0,1,5,1
"2017","gob",5,"coahuila",601,99,1,0,142,3,3,110,0,3,4,3
"2017","gob",5,"coahuila",602,58,0,0,74,1,8,64,1,1,2,5
"2017","gob",5,"coahuila",602,68,0,0,78,1,5,57,0,1,0,0
"2017","gob",5,"coahuila",603,55,2,0,123,3,6,68,0,1,4,1
"2017","gob",5,"coahuila",604,36,0,0,53,1,2,54,1,1,2,4
"2017","gob",5,"coahuila",605,56,2,1,71,2,2,91,1,3,1,2
"2017","gob",5,"coahuila",606,104,0,0,154,0,0,53,0,2,1,1
"2017","gob",5,"coahuila",606,91,0,0,168,2,3,63,0,1,3,2
"2017","gob",5,"coahuila",607,64,5,0,94,4,9,102,3,1,3,1
"2017","gob",5,"coahuila",608,77,4,1,120,2,0,97,0,3,4,2
"2017","gob",5,"coahuila",609,55,1,0,69,4,1,50,0,1,1,2
"2017","gob",5,"coahuila",609,43,5,1,86,6,3,61,0,4,1,2
"2017","gob",5,"coahuila",610,57,3,0,106,6,4,110,2,1,4,7
"2017","gob",5,"coahuila",610,54,4,0,112,4,4,85,0,4,2,6
"2017","gob",5,"coahuila",612,135,1,0,153,2,3,53,2,0,4,2
"2017","gob",5,"coahuila",612,128,1,0,157,3,2,51,0,1,3,1
"2017","gob",5,"coahuila",612,131,2,0,149,2,2,63,0,0,8,0
"2017","gob",5,"coahuila",613,60,0,0,91,3,1,76,0,3,0,3
"2017","gob",5,"coahuila",613,76,2,0,101,1,5,68,0,4,1,3
"2017","gob",5,"coahuila",613,74,3,0,85,5,1,78,0,2,1,1
"2017","gob",5,"coahuila",614,69,3,1,90,5,5,105,1,3,2,3
"2017","gob",5,"coahuila",614,62,1,0,85,1,1,112,1,4,3,1
"2017","gob",5,"coahuila",615,76,1,0,121,5,6,140,1,2,3,3
"2017","gob",5,"coahuila",616,60,2,1,83,5,6,112,1,4,1,4
"2017","gob",5,"coahuila",617,61,3,0,59,5,1,83,0,3,1,1
"2017","gob",5,"coahuila",617,42,1,0,84,2,1,81,1,3,2,6
"2017","gob",5,"coahuila",618,55,1,0,114,2,4,103,0,0,2,2
"2017","gob",5,"coahuila",618,43,1,0,65,4,4,110,0,5,1,4
"2017","gob",5,"coahuila",618,56,3,0,87,1,0,110,2,3,1,9
"2017","gob",5,"coahuila",619,50,3,0,177,2,3,136,2,4,4,2
"2017","gob",5,"coahuila",620,48,0,0,93,5,2,121,4,5,1,4
"2017","gob",5,"coahuila",620,37,2,0,93,4,5,136,0,6,1,4
"2017","gob",5,"coahuila",621,87,4,0,151,2,8,165,2,5,1,5
"2017","gob",5,"coahuila",621,96,5,0,150,2,5,163,4,4,3,2
"2017","gob",5,"coahuila",622,83,2,1,98,3,2,148,1,5,5,12
"2017","gob",5,"coahuila",622,63,5,4,104,2,3,141,3,6,3,8
"2017","gob",5,"coahuila",622,59,3,1,116,3,4,132,3,5,1,2
"2017","gob",5,"coahuila",622,70,3,0,108,1,7,124,3,3,3,6
"2017","gob",5,"coahuila",622,68,0,3,101,1,11,149,0,10,1,2
"2017","gob",5,"coahuila",623,81,4,0,142,3,4,116,1,5,4,5
"2017","gob",5,"coahuila",623,82,5,0,149,3,4,113,2,6,1,2
"2017","gob",5,"coahuila",623,105,7,0,131,5,5,124,0,1,2,5
"2017","gob",5,"coahuila",623,85,2,3,151,5,5,115,0,4,5,2
"2017","gob",5,"coahuila",623,92,2,0,133,6,6,104,2,5,6,1
"2017","gob",5,"coahuila",623,95,2,0,152,4,4,98,0,5,4,6
"2017","gob",5,"coahuila",623,106,3,0,132,5,2,122,2,6,6,2
"2017","gob",5,"coahuila",623,95,0,3,151,4,1,105,0,0,3,2
"2017","gob",5,"coahuila",623,95,3,0,124,2,2,105,1,3,3,1
"2017","gob",5,"coahuila",624,87,0,1,123,4,3,70,0,1,2,1
"2017","gob",5,"coahuila",624,66,2,0,106,4,3,83,1,6,0,1
"2017","gob",5,"coahuila",625,33,2,0,74,3,0,74,1,0,0,5
"2017","gob",5,"coahuila",625,38,2,0,80,3,2,65,0,5,2,2
"2017","gob",5,"coahuila",626,51,1,0,88,0,3,61,0,4,3,4
"2017","gob",5,"coahuila",626,55,2,1,97,0,3,62,1,5,0,2
"2017","gob",5,"coahuila",627,127,4,1,155,9,4,102,0,1,9,3
"2017","gob",5,"coahuila",627,128,2,0,153,6,4,90,1,3,8,4
"2017","gob",5,"coahuila",628,118,2,0,179,8,6,113,0,6,5,5
"2017","gob",5,"coahuila",628,97,4,0,155,8,3,116,1,1,0,4
"2017","gob",5,"coahuila",629,39,3,0,99,1,3,112,0,2,2,2
"2017","gob",5,"coahuila",630,30,0,0,96,4,4,148,5,5,2,3
"2017","gob",5,"coahuila",630,42,4,0,101,4,2,145,1,10,0,5
"2017","gob",5,"coahuila",630,38,1,2,89,3,2,152,1,5,2,4
"2017","gob",5,"coahuila",631,70,7,0,117,1,5,130,3,6,0,3
"2017","gob",5,"coahuila",631,65,4,0,109,2,4,156,2,3,0,3
"2017","gob",5,"coahuila",632,95,2,1,85,6,7,74,1,3,2,2
"2017","gob",5,"coahuila",632,86,2,0,99,2,0,66,1,5,1,2
"2017","gob",5,"coahuila",633,96,3,0,93,2,4,94,3,5,0,4
"2017","gob",5,"coahuila",633,90,2,3,123,2,4,99,1,2,6,1
"2017","gob",5,"coahuila",633,91,5,0,109,3,7,92,4,4,0,0
"2017","gob",5,"coahuila",633,88,5,1,116,6,6,108,1,6,2,5
"2017","gob",5,"coahuila",633,77,2,0,129,8,6,99,3,5,2,1
"2017","gob",5,"coahuila",633,90,4,0,112,3,3,97,5,7,0,1
"2017","gob",5,"coahuila",633,90,5,0,119,4,4,101,3,6,1,3
"2017","gob",5,"coahuila",633,97,3,0,124,4,5,100,3,3,2,2
"2017","gob",5,"coahuila",633,81,0,0,102,6,4,108,1,4,1,7
"2017","gob",5,"coahuila",633,82,5,2,126,2,4,102,3,1,0,9
"2017","gob",5,"coahuila",633,79,2,1,102,6,5,104,0,7,6,6
"2017","gob",5,"coahuila",633,80,2,0,111,3,3,92,3,2,2,8
"2017","gob",5,"coahuila",634,23,3,0,101,1,3,76,0,3,0,3
"2017","gob",5,"coahuila",635,45,2,0,86,1,4,60,0,2,3,0
"2017","gob",5,"coahuila",635,75,3,1,94,4,3,129,1,5,3,4
"2017","gob",5,"coahuila",635,71,3,0,92,1,10,120,0,7,1,4
"2017","gob",5,"coahuila",635,97,5,0,93,5,3,118,1,6,2,3
"2017","gob",5,"coahuila",635,96,0,0,93,3,2,126,2,5,1,4
"2017","gob",5,"coahuila",636,45,2,0,86,1,4,60,0,2,3,0
"2017","gob",5,"coahuila",636,55,2,0,76,1,2,76,1,1,0,5
"2017","gob",5,"coahuila",637,38,4,0,58,0,4,56,0,6,0,1
"2017","gob",5,"coahuila",637,48,2,0,63,1,3,66,0,4,3,3
"2017","gob",5,"coahuila",638,60,5,1,112,4,3,135,4,2,1,3
"2017","gob",5,"coahuila",638,58,2,0,90,1,5,127,1,6,2,7
"2017","gob",5,"coahuila",638,47,1,0,121,3,5,120,0,7,7,4
"2017","gob",5,"coahuila",638,56,3,0,114,2,1,115,1,6,4,4
"2017","gob",5,"coahuila",639,52,2,0,86,1,3,91,0,6,2,4
"2017","gob",5,"coahuila",639,70,3,0,97,2,2,91,1,2,4,8
"2017","gob",5,"coahuila",639,54,0,0,75,4,2,80,1,4,0,3
"2017","gob",5,"coahuila",640,47,2,0,119,1,3,137,0,7,5,2
"2017","gob",5,"coahuila",640,73,3,0,101,1,5,159,0,3,1,10
"2017","gob",5,"coahuila",640,48,2,0,120,4,5,155,2,4,2,9
"2017","gob",5,"coahuila",640,57,3,0,131,3,5,153,1,8,4,7
"2017","gob",5,"coahuila",640,55,3,0,111,7,2,179,2,6,5,5
"2017","gob",5,"coahuila",641,63,3,0,107,3,3,144,1,4,2,2
"2017","gob",5,"coahuila",641,66,4,0,95,0,1,148,1,6,1,3
"2017","gob",5,"coahuila",642,19,0,0,52,0,2,136,2,1,3,0
"2017","gob",5,"coahuila",643,18,0,0,20,0,3,84,1,3,1,6
"2017","gob",5,"coahuila",643,10,0,0,20,1,1,46,0,0,0,0
"2017","gob",5,"coahuila",644,18,5,0,45,4,2,72,1,1,1,1
"2017","gob",5,"coahuila",645,8,1,0,23,3,0,82,4,1,1,0
"2017","gob",5,"coahuila",646,5,1,0,41,5,2,118,3,0,2,0
"2017","gob",5,"coahuila",647,2,0,0,21,0,3,241,2,2,2,1
"2017","gob",5,"coahuila",648,6,2,0,62,1,24,225,0,1,1,0
"2017","gob",5,"coahuila",649,12,1,0,74,2,24,242,1,3,3,0
"2017","gob",5,"coahuila",650,0,0,0,33,0,5,183,1,1,1,0
"2017","gob",5,"coahuila",652,24,3,0,105,1,15,140,1,8,0,3
"2017","gob",5,"coahuila",652,2,4,0,93,3,8,149,4,4,0,4
"2017","gob",5,"coahuila",652,26,2,0,97,1,4,140,0,2,1,2
"2017","gob",5,"coahuila",652,37,3,0,93,1,7,140,2,4,2,2
"2017","gob",5,"coahuila",652,33,4,0,90,3,5,115,1,5,1,2
"2017","gob",5,"coahuila",652,35,3,0,96,1,5,159,1,2,1,6
"2017","gob",5,"coahuila",653,24,1,1,69,0,11,161,0,3,0,3
"2017","gob",5,"coahuila",653,19,3,0,71,0,14,178,1,6,5,7
"2017","gob",5,"coahuila",653,21,5,1,57,0,13,170,4,2,0,5
"2017","gob",5,"coahuila",653,22,6,0,55,0,8,184,4,2,2,6
"2017","gob",5,"coahuila",653,20,1,0,53,1,13,171,2,0,0,5
"2017","gob",5,"coahuila",653,12,0,0,65,2,25,146,2,3,2,3
"2017","gob",5,"coahuila",653,17,0,0,81,3,13,174,1,2,0,6
"2017","gob",5,"coahuila",653,20,5,0,45,1,14,190,4,6,1,10
"2017","gob",5,"coahuila",653,19,2,1,70,1,13,164,2,2,3,8
"2017","gob",5,"coahuila",653,17,1,0,83,2,7,155,1,2,0,6
"2017","gob",5,"coahuila",653,17,4,0,77,1,11,192,0,1,0,10
"2017","gob",5,"coahuila",653,22,3,0,67,1,7,154,0,2,2,5
"2017","gob",5,"coahuila",653,17,0,0,68,1,15,158,1,6,1,8
"2017","gob",5,"coahuila",653,20,4,0,74,1,12,190,4,3,1,7
"2017","gob",5,"coahuila",653,19,1,0,84,3,11,156,2,6,0,7
"2017","gob",5,"coahuila",653,28,3,0,70,1,6,180,1,4,0,4
"2017","gob",5,"coahuila",653,18,4,0,72,1,7,140,0,7,0,8
"2017","gob",5,"coahuila",653,21,4,0,75,3,10,196,1,4,0,10
"2017","gob",5,"coahuila",653,16,3,0,65,2,15,155,1,5,1,8
"2017","gob",5,"coahuila",653,17,1,0,57,1,19,178,4,2,2,7
"2017","gob",5,"coahuila",653,17,2,0,62,1,12,182,2,1,0,6
"2017","gob",5,"coahuila",654,39,1,0,122,2,14,186,1,6,2,7
"2017","gob",5,"coahuila",654,37,1,0,125,1,14,171,1,7,0,3
"2017","gob",5,"coahuila",655,33,2,0,92,3,8,150,1,5,0,1
"2017","gob",5,"coahuila",655,30,4,0,91,1,8,120,2,2,0,1
"2017","gob",5,"coahuila",656,44,2,0,154,1,8,112,0,2,2,4
"2017","gob",5,"coahuila",656,37,3,0,163,1,3,117,1,2,0,1
"2017","gob",5,"coahuila",656,63,4,0,170,5,6,140,6,7,8,3
"2017","gob",5,"coahuila",657,21,3,0,116,1,9,139,0,2,1,4
"2017","gob",5,"coahuila",657,21,3,0,104,3,8,151,0,5,0,3
"2017","gob",5,"coahuila",658,34,8,0,185,2,13,129,0,6,1,3
"2017","gob",5,"coahuila",658,31,8,0,171,0,6,168,0,4,2,0
"2017","gob",5,"coahuila",659,41,2,0,157,1,12,109,0,3,0,4
"2017","gob",5,"coahuila",659,35,2,0,108,3,14,153,0,3,1,3
"2017","gob",5,"coahuila",660,23,4,0,98,3,18,28,1,10,2,5
"2017","gob",5,"coahuila",660,26,5,0,94,1,17,137,2,5,1,3
"2017","gob",5,"coahuila",660,20,5,0,105,2,22,150,1,11,1,3
"2017","gob",5,"coahuila",661,19,9,0,68,2,10,157,1,4,1,7
"2017","gob",5,"coahuila",661,28,4,0,105,1,19,138,0,2,1,4
"2017","gob",5,"coahuila",661,16,0,0,87,2,21,159,0,9,1,4
"2017","gob",5,"coahuila",661,27,2,0,78,2,16,169,2,5,2,8
"2017","gob",5,"coahuila",662,17,6,0,112,4,13,135,0,2,0,3
"2017","gob",5,"coahuila",662,11,3,0,88,4,16,132,0,0,1,6
"2017","gob",5,"coahuila",663,26,3,0,168,3,12,164,1,3,2,4
"2017","gob",5,"coahuila",663,42,2,0,137,2,22,158,0,4,1,6
"2017","gob",5,"coahuila",663,32,5,0,160,3,10,164,1,7,2,7
"2017","gob",5,"coahuila",663,40,0,0,151,0,11,170,0,2,1,4
"2017","gob",5,"coahuila",663,30,5,0,161,2,11,159,0,2,4,7
"2017","gob",5,"coahuila",663,26,4,0,213,0,17,176,1,8,0,6
"2017","gob",5,"coahuila",663,30,2,0,169,2,12,171,1,7,2,4
"2017","gob",5,"coahuila",663,38,3,0,145,1,7,155,0,3,0,6
"2017","gob",5,"coahuila",663,39,4,1,130,2,16,158,0,5,1,2
"2017","gob",5,"coahuila",663,35,6,0,158,4,14,144,2,6,2,4
"2017","gob",5,"coahuila",663,29,5,0,143,5,18,173,2,2,0,5
"2017","gob",5,"coahuila",664,28,5,0,133,2,14,154,4,7,0,6
"2017","gob",5,"coahuila",664,32,6,0,136,4,13,142,1,3,2,3
"2017","gob",5,"coahuila",664,33,5,0,156,3,11,183,3,4,1,7
"2017","gob",5,"coahuila",664,24,5,0,128,1,14,174,0,2,3,8
"2017","gob",5,"coahuila",664,0,5,1,124,1,13,172,1,5,1,8
"2017","gob",5,"coahuila",664,38,4,0,135,2,15,168,1,9,2,7
"2017","gob",5,"coahuila",664,54,8,1,153,1,5,150,1,5,3,3
"2017","gob",5,"coahuila",664,27,9,1,145,2,15,179,1,1,3,9
"2017","gob",5,"coahuila",664,38,0,0,137,2,12,173,1,3,1,2
"2017","gob",5,"coahuila",664,45,7,0,137,3,19,162,2,1,2,4
"2017","gob",5,"coahuila",664,45,3,0,126,1,8,187,2,8,1,11
"2017","gob",5,"coahuila",664,32,7,0,123,0,10,154,0,6,1,9
"2017","gob",5,"coahuila",664,31,7,0,131,2,10,155,4,3,0,1
"2017","gob",5,"coahuila",664,40,4,0,142,2,12,173,0,3,2,11
"2017","gob",5,"coahuila",664,23,5,0,176,3,20,149,2,3,4,8
"2017","gob",5,"coahuila",665,1,1,0,5,1,0,71,0,0,1,0
"2017","gob",5,"coahuila",666,4,0,0,32,2,0,113,1,1,1,1
"2017","gob",5,"coahuila",667,0,0,0,27,1,0,127,1,0,0,1
"2017","gob",5,"coahuila",669,8,1,0,103,0,2,156,1,1,2,1
"2017","gob",5,"coahuila",670,2,0,0,9,1,1,56,0,0,1,1
"2017","gob",5,"coahuila",670,1,0,0,47,0,1,44,0,0,1,0
"2017","gob",5,"coahuila",671,8,1,0,81,1,2,144,1,2,2,0
"2017","gob",5,"coahuila",673,17,3,0,91,3,10,265,3,3,0,6
"2017","gob",5,"coahuila",673,12,1,0,106,0,3,169,1,0,0,1
"2017","gob",5,"coahuila",674,1,0,0,13,1,4,113,0,0,0,2
"2017","gob",5,"coahuila",676,5,0,0,77,0,0,221,1,0,0,0
"2017","gob",5,"coahuila",677,3,0,0,71,0,0,146,0,2,1,1
"2017","gob",5,"coahuila",679,2,0,0,8,0,1,65,0,0,0,0
"2017","gob",5,"coahuila",680,0,0,0,10,0,0,67,0,0,0,0
"2017","gob",5,"coahuila",681,6,0,0,28,0,2,121,1,2,0,0
"2017","gob",5,"coahuila",682,5,1,0,16,1,1,87,0,2,1,0
"2017","gob",5,"coahuila",683,3,0,0,23,1,3,112,3,2,0,0
"2017","gob",5,"coahuila",684,24,0,0,23,1,1,125,2,3,1,0
"2017","gob",5,"coahuila",685,25,7,0,78,2,8,158,1,7,1,5
"2017","gob",5,"coahuila",686,7,1,0,25,0,5,117,4,1,2,0
"2017","gob",5,"coahuila",687,5,2,0,16,0,39,42,0,5,0,0
"2017","gob",5,"coahuila",688,15,2,0,39,2,2,141,0,3,0,5
"2017","gob",5,"coahuila",688,18,0,0,41,1,6,122,0,3,0,5
"2017","gob",5,"coahuila",689,11,0,0,11,0,2,84,1,0,0,0
"2017","gob",5,"coahuila",690,1,0,0,13,0,0,90,0,1,0,2
"2017","gob",5,"coahuila",691,65,3,0,209,13,2,124,0,2,36,1
"2017","gob",5,"coahuila",691,61,5,1,185,10,1,112,0,4,25,3
"2017","gob",5,"coahuila",691,64,4,0,210,6,3,110,0,0,47,1
"2017","gob",5,"coahuila",692,34,0,0,193,5,3,135,3,3,49,3
"2017","gob",5,"coahuila",692,33,1,0,181,0,0,124,0,4,50,1
"2017","gob",5,"coahuila",692,39,2,0,217,8,2,105,1,1,45,3
"2017","gob",5,"coahuila",692,32,1,1,194,6,1,116,1,3,57,2
"2017","gob",5,"coahuila",692,42,0,0,181,2,2,117,1,1,44,0
"2017","gob",5,"coahuila",692,24,0,0,187,6,0,131,1,0,49,3
"2017","gob",5,"coahuila",692,36,2,0,185,3,0,122,0,0,57,0
"2017","gob",5,"coahuila",692,29,1,0,209,5,3,107,0,1,54,2
"2017","gob",5,"coahuila",692,28,0,1,190,6,1,129,0,1,59,3
"2017","gob",5,"coahuila",692,37,0,0,179,3,2,130,1,2,54,1
"2017","gob",5,"coahuila",693,29,2,0,167,10,0,160,0,1,60,0
"2017","gob",5,"coahuila",693,38,2,0,179,6,0,143,1,0,54,4
"2017","gob",5,"coahuila",693,43,2,0,205,4,1,124,1,2,74,4
"2017","gob",5,"coahuila",693,33,0,1,211,2,3,155,0,1,67,4
"2017","gob",5,"coahuila",693,15,1,0,202,5,2,146,0,6,69,2
"2017","gob",5,"coahuila",693,32,0,0,212,6,1,146,1,0,77,4
"2017","gob",5,"coahuila",694,34,0,0,212,4,1,111,1,0,48,0
"2017","gob",5,"coahuila",694,20,0,0,194,2,1,117,0,0,58,0
"2017","gob",5,"coahuila",695,51,1,0,194,3,0,113,0,1,46,2
"2017","gob",5,"coahuila",695,62,0,0,175,4,1,126,1,1,32,4
"2017","gob",5,"coahuila",696,77,0,0,228,3,0,82,1,0,38,0
"2017","gob",5,"coahuila",696,45,2,0,224,4,0,93,0,1,27,0
"2017","gob",5,"coahuila",696,49,4,0,132,4,3,100,0,1,20,2
"2017","gob",5,"coahuila",697,34,0,0,125,1,0,99,0,3,26,0
"2017","gob",5,"coahuila",697,28,0,0,132,1,1,97,1,1,42,4
"2017","gob",5,"coahuila",698,41,2,0,161,8,2,130,2,1,37,0
"2017","gob",5,"coahuila",698,44,0,0,166,7,1,117,1,0,35,0
"2017","gob",5,"coahuila",699,20,1,0,142,7,1,75,0,0,41,2
"2017","gob",5,"coahuila",699,16,0,0,173,2,0,53,0,0,53,1
"2017","gob",5,"coahuila",700,67,1,0,245,0,0,113,0,1,37,3
"2017","gob",5,"coahuila",701,23,0,0,179,2,2,83,0,1,59,1
"2017","gob",5,"coahuila",701,17,0,0,161,1,0,95,0,1,45,1
"2017","gob",5,"coahuila",702,25,0,0,172,7,0,125,0,2,44,0
"2017","gob",5,"coahuila",702,28,0,0,156,3,0,149,0,1,55,1
"2017","gob",5,"coahuila",703,11,0,0,166,2,1,140,2,2,67,3
"2017","gob",5,"coahuila",703,18,1,0,155,1,0,120,1,0,51,1
"2017","gob",5,"coahuila",703,10,0,0,173,2,0,119,1,1,68,3
"2017","gob",5,"coahuila",704,17,0,0,71,5,0,51,0,3,17,1
"2017","gob",5,"coahuila",705,59,1,0,192,4,0,104,0,4,34,4
"2017","gob",5,"coahuila",706,21,2,0,210,3,2,164,1,1,111,0
"2017","gob",5,"coahuila",706,18,0,20,198,1,2,146,1,2,92,1
"2017","gob",5,"coahuila",706,9,0,0,122,1,1,132,1,0,55,1
"2017","gob",5,"coahuila",706,2,0,0,125,1,3,119,0,3,51,1
"2017","gob",5,"coahuila",707,14,2,0,114,1,1,117,1,1,39,2
"2017","gob",5,"coahuila",707,14,1,0,109,3,0,107,2,1,40,2
"2017","gob",5,"coahuila",708,26,0,0,173,1,0,134,0,1,51,1
"2017","gob",5,"coahuila",708,20,0,0,168,5,3,136,1,1,52,0
"2017","gob",5,"coahuila",709,16,0,0,137,1,0,133,1,0,61,6
"2017","gob",5,"coahuila",709,7,1,0,110,3,2,137,5,3,42,4
"2017","gob",5,"coahuila",709,8,1,0,135,1,1,143,4,3,56,6
"2017","gob",5,"coahuila",710,9,0,0,98,1,1,128,0,0,27,0
"2017","gob",5,"coahuila",710,7,1,0,101,1,1,108,0,0,34,0
"2017","gob",5,"coahuila",711,16,3,0,149,2,2,132,4,2,51,1
"2017","gob",5,"coahuila",711,17,0,0,156,1,0,114,1,1,52,2
"2017","gob",5,"coahuila",712,14,0,0,113,0,1,92,1,2,41,3
"2017","gob",5,"coahuila",712,15,0,0,121,1,0,115,4,0,43,1
"2017","gob",5,"coahuila",713,0,0,0,154,1,3,111,0,1,55,0
"2017","gob",5,"coahuila",713,10,1,1,140,3,2,111,3,1,48,1
"2017","gob",5,"coahuila",714,40,0,0,158,2,1,98,0,2,52,1
"2017","gob",5,"coahuila",714,32,1,0,161,5,1,98,0,0,53,2
"2017","gob",5,"coahuila",715,21,1,1,203,1,1,169,0,1,71,0
"2017","gob",5,"coahuila",715,14,0,1,200,1,0,170,1,1,67,2
"2017","gob",5,"coahuila",715,13,0,0,203,1,2,190,1,4,73,2
"2017","gob",5,"coahuila",716,0,1,0,56,0,0,51,0,0,33,0
"2017","gob",5,"coahuila",717,21,0,0,194,2,1,191,1,1,60,3
"2017","gob",5,"coahuila",718,17,1,0,250,1,1,211,1,2,81,2
"2017","gob",5,"coahuila",719,20,2,0,182,2,1,184,0,2,59,3
"2017","gob",5,"coahuila",720,14,0,0,85,1,2,116,0,1,35,1
"2017","gob",5,"coahuila",720,14,0,0,103,2,2,97,0,0,25,1
"2017","gob",5,"coahuila",721,13,1,0,109,2,1,90,1,3,24,1
"2017","gob",5,"coahuila",721,11,0,0,113,0,1,105,0,1,30,1
"2017","gob",5,"coahuila",722,12,0,0,184,4,1,139,2,4,76,3
"2017","gob",5,"coahuila",722,7,1,0,188,3,2,129,0,1,72,0
"2017","gob",5,"coahuila",723,10,0,0,174,2,1,236,1,0,83,2
"2017","gob",5,"coahuila",723,9,0,0,178,1,3,222,0,1,79,4
"2017","gob",5,"coahuila",723,10,1,0,159,2,1,267,0,0,78,4
"2017","gob",5,"coahuila",724,20,0,0,144,3,2,123,0,1,45,0
"2017","gob",5,"coahuila",724,17,0,0,148,6,1,142,2,2,52,3
"2017","gob",5,"coahuila",725,7,2,0,135,4,2,156,0,3,41,0
"2017","gob",5,"coahuila",725,14,0,0,147,2,0,156,1,2,42,3
"2017","gob",5,"coahuila",726,12,1,0,161,2,2,262,0,2,47,1
"2017","gob",5,"coahuila",727,4,0,0,48,0,1,36,0,0,26,2
"2017","gob",5,"coahuila",728,24,2,0,110,7,2,197,5,13,7,1
"2017","gob",5,"coahuila",728,37,1,0,148,5,0,174,2,8,13,0
"2017","gob",5,"coahuila",729,35,1,0,141,6,0,194,4,12,9,0
"2017","gob",5,"coahuila",729,31,0,0,161,5,2,176,3,4,8,0
"2017","gob",5,"coahuila",730,62,3,0,228,2,3,58,0,4,0,1
"2017","gob",5,"coahuila",730,68,5,0,224,3,6,62,0,2,0,1
"2017","gob",5,"coahuila",730,69,6,0,201,2,6,51,0,1,0,2
"2017","gob",5,"coahuila",731,68,5,0,215,0,8,120,2,3,2,1
"2017","gob",5,"coahuila",731,62,6,0,229,2,3,102,0,1,4,2
"2017","gob",5,"coahuila",731,57,0,0,204,1,3,141,0,3,0,1
"2017","gob",5,"coahuila",731,39,9,0,222,3,5,127,0,1,4,2
"2017","gob",5,"coahuila",731,10,69,0,210,0,2,114,3,6,5,1
"2017","gob",5,"coahuila",731,53,12,0,209,1,5,147,0,6,3,4
"2017","gob",5,"coahuila",731,49,25,0,206,1,2,143,1,4,1,8
"2017","gob",5,"coahuila",731,64,12,0,212,2,5,140,1,3,1,2
"2017","gob",5,"coahuila",732,61,7,0,188,2,3,75,0,1,0,0
"2017","gob",5,"coahuila",732,51,7,0,204,4,4,74,0,3,3,1
"2017","gob",5,"coahuila",732,51,9,0,211,2,4,57,0,2,0,0
"2017","gob",5,"coahuila",732,52,6,0,194,3,3,68,0,1,1,2
"2017","gob",5,"coahuila",733,64,9,0,223,4,0,95,0,4,3,0
"2017","gob",5,"coahuila",733,64,2,1,248,0,2,73,0,0,0,0
"2017","gob",5,"coahuila",733,67,5,0,245,2,1,93,0,0,3,3
"2017","gob",5,"coahuila",733,73,10,0,231,5,5,93,1,3,2,3
"2017","gob",5,"coahuila",733,115,9,0,404,7,4,130,0,5,15,2
"2017","gob",5,"coahuila",734,66,1,0,306,3,0,83,1,0,4,2
"2017","gob",5,"coahuila",734,89,6,0,308,3,1,71,0,0,5,1
"2017","gob",5,"coahuila",734,108,3,0,308,2,1,80,1,0,3,1
"2017","gob",5,"coahuila",734,89,4,0,304,6,2,85,0,2,2,0
"2017","gob",5,"coahuila",734,82,7,0,201,2,1,78,0,0,5,2
"2017","gob",5,"coahuila",734,78,7,1,299,4,3,70,0,2,5,1
"2017","gob",5,"coahuila",734,80,5,0,316,4,3,82,1,2,2,1
"2017","gob",5,"coahuila",734,99,4,0,289,7,1,79,1,1,2,0
"2017","gob",5,"coahuila",734,59,4,0,345,5,2,73,1,1,1,2
"2017","gob",5,"coahuila",734,90,7,0,289,6,2,77,1,0,4,1
"2017","gob",5,"coahuila",735,32,4,0,181,3,3,133,0,3,2,0
"2017","gob",5,"coahuila",735,53,5,0,179,3,1,154,0,5,3,5
"2017","gob",5,"coahuila",736,43,9,0,121,4,6,97,0,0,2,0
"2017","gob",5,"coahuila",736,27,7,0,165,2,3,86,2,2,0,2
"2017","gob",5,"coahuila",736,37,8,0,140,6,6,107,0,2,0,0
"2017","gob",5,"coahuila",737,24,5,0,121,0,5,142,1,9,1,8
"2017","gob",5,"coahuila",737,17,2,0,114,1,6,155,1,7,0,7
"2017","gob",5,"coahuila",737,18,6,0,103,1,4,144,1,8,1,3
"2017","gob",5,"coahuila",737,20,5,0,112,1,3,130,0,3,0,6
"2017","gob",5,"coahuila",738,24,5,1,68,5,3,193,5,2,3,7
"2017","gob",5,"coahuila",738,6,20,0,79,4,3,193,4,4,0,6
"2017","gob",5,"coahuila",738,21,0,0,70,3,3,160,0,3,0,3
