SECCION,GANADOR,CODIGO_ESTADO,MUN_IFE,MUN_INEGI,TOTAL,HOMBRES,MUJERES,HIJOS,ENTIDAD_NAC,ENTIDAD_INM,ENTIDAD_MIG,LIMITACION,ANALFABETISMO,EDUCACION_AV,PEA,NO_SERV_SALUD,MATRIMONIOS,HOGARES,HOGARES_JEFA,HOGARES_POB,AUTO
599,CPAN,5,25,25,363,47.6584022,52.3415978,2.08,74.93112948,94.54545455,2.424242424,6.611570248,0.711743772,64.79400749,42.42424242,27.54820937,39.66666667,126,40.47619048,278.5714286,58.73015873
600,CPAN,5,25,25,593,46.88026981,53.11973019,2.03,77.23440135,92.59259259,3.333333333,6.745362563,1.070663812,65.14806378,41.14671164,29.51096121,49.3877551,197,31.97969543,290.3553299,75.63451777
601,CPAN,5,25,25,2317,48.89943893,51.10056107,2.06,74.57919724,93.03118908,5.263157895,4.05697022,1.739130435,58.15983882,39.96547259,17.30686232,55.97920277,640,19.84375,355,75.78125
602,CPAN,5,25,25,900,47.11111111,52.88888889,2.05,74.55555556,95.38274605,1.944106926,6.222222222,1.306240929,52.03125,41.77777778,27.77777778,46.66666667,282,35.10638298,308.5106383,63.82978723
603,CPAN,5,25,25,594,48.14814815,51.85185185,1.87,78.61952862,94.73684211,3.448275862,10.43771044,1.059322034,57.69230769,44.27609428,28.11447811,48.33005894,217,30.41474654,266.8202765,68.20276498
604,CPRI,5,25,25,337,49.25816024,50.74183976,2.07,63.50148368,85.61403509,11.92982456,3.857566766,1.244813278,50.43103448,37.68545994,18.99109792,47.265625,103,34.95145631,295.1456311,55.33980583
605,CPRI,5,25,25,496,47.98387097,52.01612903,2.16,78.02419355,95.15418502,3.083700441,7.056451613,1.322751323,51.85185185,38.10483871,21.37096774,51.87969925,150,30.66666667,324.6666667,69.33333333
606,CPAN,5,25,25,1360,48.60294118,51.39705882,2.06,66.25,90.51651143,5.927180356,4.705882353,0.205973223,80.33149171,38.89705882,17.79411765,56.31629701,384,23.95833333,331.5104167,91.40625
607,CPRI,5,25,25,661,48.41149773,51.58850227,2.35,70.49924357,96.30931459,1.405975395,3.78214826,1.103752759,42.41706161,39.63691377,26.02118003,46.81724846,191,33.5078534,320.9424084,56.02094241
608,CPAN,5,25,25,710,48.87323944,51.12676056,2.34,73.94366197,94.41707718,3.612479475,8.732394366,1.162790698,46.41350211,34.64788732,28.45070423,52.59259259,204,25.98039216,324.5098039,63.7254902
609,CPAN,5,25,25,924,49.35064935,50.64935065,3.08,84.95670996,95.6937799,2.153110048,9.307359307,2.61627907,34.25925926,38.74458874,28.35497835,55.6010929,261,23.37164751,350.5747126,68.19923372
610,CPAN,5,25,25,1468,49.72752044,50.27247956,2.76,86.23978202,97.0521542,1.814058957,5.653950954,2.153558052,27.88365095,38.48773842,25.06811989,55.7793345,397,23.67758186,365.9949622,65.99496222
612,CPAN,5,25,25,1977,48.65958523,51.34041477,1.9,68.74051593,93.03761931,5.165637282,7.384926657,0.394736842,82.94736842,39.90895296,11.73495195,59.95009357,554,15.88447653,341.1552347,94.22382671
613,CPAN,5,25,25,1694,49.17355372,50.82644628,2.47,79.2798111,96.13848202,1.864181092,8.559622196,3.13790256,40.69767442,41.73553719,18.1227863,53.58255452,454,25.99118943,363.876652,68.50220264
614,CPRI,5,25,25,1197,48.87218045,51.12781955,2.42,79.19799499,96.21212121,1.893939394,7.268170426,3.550295858,35.2866242,39.34837093,27.73600668,55.39647577,323,21.98142415,360.371517,65.01547988
615,CPRI,5,25,25,745,49.26174497,50.73825503,2.7,76.91275168,94.94470774,2.52764613,10.60402685,3.875968992,34.24369748,38.25503356,29.79865772,56.12431444,220,24.09090909,315.4545455,58.63636364
616,CPRI,5,25,25,632,47.78481013,52.21518987,2.39,83.06962025,98.72495446,0.910746812,6.487341772,2.417582418,30.7875895,37.65822785,25.15822785,49.59016393,192,29.16666667,310.4166667,52.08333333
617,CPRI,5,25,25,984,51.42276423,48.57723577,2.66,82.5203252,96.09195402,0.804597701,5.792682927,2.086230876,36.69590643,41.97154472,22.35772358,51.953125,281,25.97864769,332.0284698,56.93950178
618,CPRI,5,25,25,1876,49.04051173,50.95948827,2.7,83.52878465,94.11078717,1.516034985,6.769722814,3.6954915,23.13915858,41.15138593,22.70788913,52.23274696,509,25.7367387,366.2082515,50.49115914
619,CPAN,5,25,25,984,50.30487805,49.69512195,2.63,81.50406504,95.07278835,3.13549832,10.77235772,4.77568741,19.30926217,37.90650407,22.96747967,53.25365206,266,27.81954887,368.7969925,42.48120301
620,CPRI,5,25,25,1529,50.16350556,49.83649444,2.81,80.90255069,95.93908629,2.030456853,6.671026815,3.679852806,24.02862986,36.49444081,25.24525834,50.4302926,409,29.3398533,369.9266504,48.41075795
621,CPRI,5,25,25,2072,50.14478764,49.85521236,2.67,82.67374517,96.12694997,0.860677784,2.750965251,3.770949721,21.94381169,34.7972973,21.62162162,54.36583811,536,21.08208955,384.3283582,57.2761194
622,CPRI,5,25,25,4288,50.20988806,49.79011194,2.49,77.79850746,94.97555676,2.743074416,4.01119403,3.202328967,22.54545455,37.03358209,19.7761194,58.17819149,1058,21.73913043,390.5482042,57.08884688
623,CPAN,5,25,25,8267,49.72783356,50.27216644,1.96,75.66227168,94.2502362,4.211094615,3.604693359,0.907770516,55.55332799,39.39760494,14.04378856,58.28392622,2173,17.90151864,377.1283939,77.72664519
624,CPAN,5,25,25,1194,49.66499162,50.33500838,2.06,77.97319933,95.11754069,2.441229656,7.956448911,1.271186441,62.71186441,40.36850921,19.59798995,52.16080402,358,29.32960894,324.5810056,75.41899441
625,CPAN,5,25,25,924,47.51082251,52.48917749,2.39,79.65367965,94.57177322,3.498190591,10.71428571,2.04379562,44.60093897,41.77489177,23.16017316,53.15068493,262,25.57251908,345.8015267,68.70229008
626,CPAN,5,25,25,998,47.09418838,52.90581162,2.38,81.26252505,93.40782123,2.681564246,16.03206413,1.208053691,39.28057554,43.88777555,15.73146293,54.45292621,271,32.47232472,368.2656827,67.52767528
627,CPAN,5,25,25,1624,49.3226601,50.6773399,2.16,76.97044335,94.38740589,2.874743326,5.233990148,1.672240803,58.73440285,41.25615764,21.18226601,53.76175549,468,22.43589744,336.1111111,78.41880342
628,CPAN,5,25,25,1682,49.70273484,50.29726516,1.86,79.01307967,94.77465709,3.723056826,3.269916766,0.469116497,71.6342083,42.80618312,17.18192628,54.4,453,19.20529801,362.6931567,86.53421634
629,CPRI,5,25,25,572,51.04895105,48.95104895,2.78,85.48951049,94.26386233,3.250478011,7.867132867,3.398058252,22.13333333,34.44055944,16.43356643,51.91873589,170,28.23529412,332.9411765,47.05882353
630,CPRI,5,25,25,1833,50.35460993,49.64539007,2.61,79.54173486,97.77070064,0.891719745,6.164757229,2.670111972,19.25287356,34.8608838,18.8761593,60.31620553,435,21.83908046,408.2758621,58.85057471
631,CPRI,5,25,25,1654,51.81378476,48.18621524,2.78,80.16928658,98.22767553,0.613496933,9.854897219,3.916449086,21.1035818,37.42442563,21.22128174,54.37751004,445,20.2247191,366.9662921,55.95505618
632,CPAN,5,25,25,1029,49.27113703,50.72886297,2.27,79.59183673,93.58974359,4.807692308,9.037900875,3.407601573,44.50704225,41.01068999,22.44897959,57.3006135,292,17.46575342,349.3150685,73.63013699
633,CPAN,5,25,25,11305,49.62406015,50.37593985,1.93,79.82308713,95.43980543,2.634779084,2.21141088,0.732291227,42.4824356,40.70765148,16.01946042,61.0139417,2912,16.92994505,383.1730769,69.78021978
634,CPAN,5,25,25,515,49.51456311,50.48543689,2.46,80.19417476,93.80530973,4.203539823,12.81553398,3.783783784,33.71757925,36.69902913,23.88349515,57.14285714,143,26.57342657,334.2657343,69.93006993
635,CPRI,5,25,25,4091,51.23441701,48.76558299,2.33,80.86042532,95.51458448,2.146395157,4.253238817,2.627627628,24.6179966,38.54803227,18.18626253,57.52182673,1035,22.70531401,389.9516908,61.73913043
636,CPAN,5,25,25,1158,51.46804836,48.53195164,2.62,82.21070812,96.00760456,1.235741445,6.390328152,4.502369668,28.71927555,37.99654577,27.4611399,56.79012346,329,21.58054711,350.4559271,55.92705167
637,CPRI,5,25,25,1049,52.04957102,47.95042898,2.63,81.9828408,96.46680942,1.927194861,4.957102002,2.85326087,22.88261516,34.7950429,20.97235462,61.13256113,287,19.51219512,361.3240418,55.05226481
638,CPRI,5,25,25,3898,50.43612109,49.56387891,2.35,80.40020523,94.50059453,1.664684899,4.258594151,2.108678021,24.49347141,36.53155464,22.21652129,61.62919278,979,21.34831461,394.7906027,59.44841675
639,CPRI,5,25,25,2013,49.77645306,50.22354694,2.47,81.91753602,96.7920354,0.940265487,4.76900149,3.609341826,25.49329124,37.40685544,23.84500745,52.91479821,516,22.28682171,383.1395349,64.34108527
