ANO,ELECCION,CODIGO_ESTADO,NOMBRE_ESTADO,NOMBRE_MUNICIPIO,DISTRITO_LOCAL_INE_2016,SECCION,NOMINAL,CNR,MORENA,NULOS,PAN,PNA,PRD,PRI,PRS,PSD,PT,PUP,PVEM
2016,gob,20,oaxaca,SAN CRISTOBAL AMOLTEPEC,8,835,840,0,215,23,,6,38,,4,5,20,81,
2016,gob,20,oaxaca,SAN CRISTOBAL LACHIRIOAG,9,836,1047,0,194,46,,10,17,,5,14,23,9,
2016,gob,20,oaxaca,SAN CRISTOBAL SUCHIXTLAHUACA,,837,235,0,22,5,,3,9,,2,0,5,0,
2016,gob,20,oaxaca,SAN DIONISIO DEL MAR,20,838,1525,0,74,12,,1,263,,0,48,8,1,
2016,gob,20,oaxaca,SAN DIONISIO DEL MAR,20,839,1024,0,54,9,,0,216,,1,14,7,2,
2016,gob,20,oaxaca,SAN DIONISIO DEL MAR,20,840,1263,0,19,13,,1,124,,1,0,27,0,
2016,gob,20,oaxaca,SAN DIONISIO OCOTEPEC,17,841,1848,0,125,36,,9,119,,4,14,167,8,
2016,gob,20,oaxaca,SAN DIONISIO OCOTEPEC,17,842,2728,0,182,60,,13,154,,9,10,308,8,
2016,gob,20,oaxaca,SAN DIONISIO OCOTEPEC,17,844,485,0,39,4,,3,18,,1,3,10,2,
2016,gob,20,oaxaca,SAN DIONISIO OCOTLÁN,16,846,928,0,101,18,,8,89,,4,9,74,3,
2016,gob,20,oaxaca,SAN ESTEBAN ATATLAHUCA,8,847,854,0,129,33,,2,224,,2,4,21,138,
2016,gob,20,oaxaca,SAN ESTEBAN ATATLAHUCA,8,848,531,1,44,15,,2,37,,1,4,2,64,
2016,gob,20,oaxaca,SAN ESTEBAN ATATLAHUCA,8,849,773,0,49,15,,2,108,,2,4,13,110,
2016,gob,20,oaxaca,SAN ESTEBAN ATATLAHUCA,8,850,527,0,93,16,,3,138,,5,1,15,32,
2016,gob,20,oaxaca,LOMA BONITA ,3,851,1455,0,490,17,,1,202,,12,18,11,14,
2016,gob,20,oaxaca,LOMA BONITA ,3,852,1314,0,477,17,,9,89,,9,10,44,22,
2016,gob,20,oaxaca,LOMA BONITA ,3,853,1852,0,692,29,,10,175,,20,18,37,35,
2016,gob,20,oaxaca,LOMA BONITA ,3,854,2275,0,790,35,,12,123,,18,28,95,10,
2016,gob,20,oaxaca,LOMA BONITA ,3,855,903,0,232,11,,0,169,,4,5,2,13,
2016,gob,20,oaxaca,LOMA BONITA ,3,856,2437,1,657,22,,9,215,,16,18,33,44,
2016,gob,20,oaxaca,LOMA BONITA ,3,857,2286,0,526,33,,10,343,,21,17,77,51,
2016,gob,20,oaxaca,LOMA BONITA ,3,858,1973,0,596,19,,7,167,,7,11,29,7,
2016,gob,20,oaxaca,LOMA BONITA ,3,859,975,0,364,10,,2,83,,15,6,1,5,
2016,gob,20,oaxaca,LOMA BONITA ,3,860,590,0,195,10,,6,124,,7,8,14,26,
2016,gob,20,oaxaca,LOMA BONITA ,3,861,2232,0,886,17,,12,123,,21,27,10,23,
2016,gob,20,oaxaca,SAN FELIPE TEJALAPAM,12,862,1419,0,173,26,,8,57,,5,2,51,137,
2016,gob,20,oaxaca,SAN FELIPE TEJALAPAM,12,863,1403,0,112,21,,5,33,,4,1,22,183,
2016,gob,20,oaxaca,SAN FELIPE TEJALAPAM,12,864,1278,0,78,17,,4,19,,1,2,25,155,
2016,gob,20,oaxaca,SAN FELIPE TEJALAPAM,12,865,977,0,42,8,,1,35,,1,4,60,90,
2016,gob,20,oaxaca,LOMA BONITA ,3,866,2050,0,558,11,,0,91,,1,4,111,134,
2016,gob,20,oaxaca,LOMA BONITA ,3,867,2557,0,615,37,,3,113,,5,16,209,205,
2016,gob,20,oaxaca,LOMA BONITA ,3,868,2051,0,614,17,,5,74,,3,6,74,136,
2016,gob,20,oaxaca,LOMA BONITA ,3,869,1313,0,378,12,,1,25,,2,11,104,97,
2016,gob,20,oaxaca,LOMA BONITA ,3,870,452,0,155,3,,4,3,,3,3,5,5,
2016,gob,20,oaxaca,SAN FRANCISCO CAHUACUA,21,871,869,0,79,17,,12,71,,71,6,70,11,
2016,gob,20,oaxaca,SAN FRANCISCO CAHUACUA,21,872,440,0,76,7,,7,4,,2,1,5,81,
2016,gob,20,oaxaca,SAN FRANCISCO CAHUACUA,21,873,762,0,112,13,,2,189,,2,1,9,3,
2016,gob,20,oaxaca,SAN FRANCISCO CAJONOS,9,874,348,0,52,9,,1,5,,0,1,10,10,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,875,1286,0,111,37,,13,80,,0,10,59,129,
2016,gob,20,oaxaca,SAN FRANCISCO CHINDUA,,876,557,0,17,3,,1,46,,2,2,55,12,
2016,gob,20,oaxaca,SAN FRANCISCO DEL MAR,20,877,,,,,,,,,,,,,
2016,gob,20,oaxaca,SAN FRANCISCO DEL MAR,20,878,,,,,,,,,,,,,
2016,gob,20,oaxaca,SAN FRANCISCO DEL MAR,20,879,722,0,10,1,,0,3,,0,0,2,77,
2016,gob,20,oaxaca,SAN FRANCISCO DEL MAR,20,880,260,0,13,2,,0,8,,1,1,1,70,
2016,gob,20,oaxaca,SAN FRANCISCO DEL MAR,20,881,794,0,174,2,,1,42,,0,1,8,278,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,882,714,0,104,56,,1,82,,11,6,7,1,
2016,gob,20,oaxaca,SAN FRANCISCO IXHUATAN,20,883,1067,0,176,17,,2,84,,2,1,16,3,
2016,gob,20,oaxaca,SAN FRANCISCO IXHUATAN,20,884,1331,0,372,18,,2,86,,1,3,38,1,
2016,gob,20,oaxaca,SAN FRANCISCO IXHUATAN,20,885,1313,0,375,13,,3,98,,1,1,15,2,
2016,gob,20,oaxaca,SAN FRANCISCO IXHUATAN,20,886,798,0,207,21,,1,43,,0,0,6,0,
2016,gob,20,oaxaca,SAN FRANCISCO IXHUATAN,20,887,1283,0,251,28,,3,81,,3,6,5,0,
2016,gob,20,oaxaca,SAN FRANCISCO IXHUATAN,20,888,201,0,17,5,,0,20,,0,0,1,0,
2016,gob,20,oaxaca,SAN FRANCISCO IXHUATAN,20,889,833,0,60,11,,0,310,,1,0,60,1,
2016,gob,20,oaxaca,SAN FRANCISCO IXHUATAN,20,890,103,0,6,2,,1,3,,0,0,0,0,
2016,gob,20,oaxaca,SAN FRANCISCO JALTEPETONGO,,891,503,1,32,10,,1,80,,4,1,13,26,
2016,gob,20,oaxaca,SAN FRANCISCO JALTEPETONGO,,892,289,0,60,3,,2,40,,1,2,6,10,
2016,gob,20,oaxaca,SAN FRANCISCO LACHIGOLO,9,893,2332,0,218,31,,11,75,,20,8,119,34,
2016,gob,20,oaxaca,SAN FRANCISCO LOGUECHE,17,894,939,0,52,29,,9,24,,2,6,33,11,
2016,gob,20,oaxaca,SAN FRANCISCO LOGUECHE,17,895,719,0,146,9,,7,7,,7,7,25,2,
2016,gob,20,oaxaca,SAN FRANCISCO NUXAÑO,,896,277,0,5,8,,1,28,,0,0,6,44,
2016,gob,20,oaxaca,SAN FRANCISCO OZOLOTEPEC,24,897,854,4,86,16,,5,52,,3,6,52,5,
2016,gob,20,oaxaca,SAN FRANCISCO OZOLOTEPEC,24,898,468,0,83,12,,12,16,,5,4,12,11,
2016,gob,20,oaxaca,SAN FRANCISCO SOLA,21,899,1121,0,68,16,,7,45,,5,8,93,2,
2016,gob,20,oaxaca,SAN FRANCISCO TELIXTLAHUACA,,900,2015,1,300,26,,5,215,,13,34,265,160,
2016,gob,20,oaxaca,SAN FRANCISCO TELIXTLAHUACA,,901,2308,0,287,41,,6,209,,16,32,428,180,
2016,gob,20,oaxaca,SAN FRANCISCO TELIXTLAHUACA,,902,1627,1,366,27,,3,169,,7,12,183,84,
2016,gob,20,oaxaca,SAN FRANCISCO TELIXTLAHUACA,,903,2417,0,580,39,,12,179,,29,24,376,78,
2016,gob,20,oaxaca,SAN FRANCISCO TELIXTLAHUACA,,904,79,0,4,0,,0,16,,0,1,9,4,
2016,gob,20,oaxaca,SAN FRANCISCO TELIXTLAHUACA,,905,361,0,40,8,,1,69,,8,15,44,5,
2016,gob,20,oaxaca,SAN FRANCISCO TEOPAN,,906,257,0,7,6,,1,27,,0,0,6,1,
2016,gob,20,oaxaca,SAN FRANCISCO TLAPANCINGO,6,907,1588,0,25,19,,123,88,,1,2,46,2,
2016,gob,20,oaxaca,SAN GABRIEL MIXTEPEC,21,908,882,0,154,15,,3,18,,161,2,24,0,
2016,gob,20,oaxaca,SAN GABRIEL MIXTEPEC,21,909,1165,0,282,21,,2,51,,4,4,31,2,
2016,gob,20,oaxaca,SAN GABRIEL MIXTEPEC,21,910,1175,0,210,15,,5,27,,3,10,49,33,
2016,gob,20,oaxaca,SAN ILDEFONSO AMATLAN,24,911,807,0,18,22,,4,8,,1,1,12,1,
2016,gob,20,oaxaca,SAN ILDEFONSO AMATLAN,24,912,817,0,33,37,,6,7,,0,6,19,4,
2016,gob,20,oaxaca,SAN ILDEFONSO SOLA,21,913,515,0,8,24,,3,103,,3,3,27,2,
2016,gob,20,oaxaca,SAN IDELFONSO VILLA ALTA,9,914,,0,88,7,,2,7,,1,2,9,4,
2016,gob,20,oaxaca,SAN ILDEFONSO VILLA ALTA,9,914,1416,0,265,46,,8,56,,7,8,29,81,
2016,gob,20,oaxaca,SAN ILDEFONSO VILLA ALTA,9,915,754,0,85,3,,2,6,,2,3,28,6,
2016,gob,20,oaxaca,SAN ILDEFONSO VILLA ALTA,9,916,403,0,87,14,,6,25,,4,6,2,1,
2016,gob,20,oaxaca,SAN JACINTO AMILPAS,13,917,2911,3,313,24,,9,392,,25,39,389,31,
2016,gob,20,oaxaca,SAN JACINTO AMILPAS,13,918,2811,1,403,37,,14,253,,37,26,257,22,
2016,gob,20,oaxaca,SAN JACINTO AMILPAS,13,919,4361,1,680,65,,23,331,,46,34,379,111,
2016,gob,20,oaxaca,SAN JACINTO TLACOTEPEC,21,920,1601,1,88,53,,12,243,,0,8,21,5,
2016,gob,20,oaxaca,SAN JERONIMO COATLAN,21,921,1302,0,92,18,,5,43,,3,8,22,25,
2016,gob,20,oaxaca,SAN JERONIMO COATLAN,21,922,642,0,86,10,,4,112,,1,2,15,15,
2016,gob,20,oaxaca,SAN JERONIMO COATLAN,21,923,1136,2,160,19,,2,23,,2,7,6,131,
2016,gob,20,oaxaca,SAN JERONIMO SILACAYOAPILLA,6,924,551,0,35,12,,5,17,,1,0,5,0,
2016,gob,20,oaxaca,SAN JERONIMO SILACAYOAPILLA,6,925,625,0,36,6,,2,27,,0,5,11,2,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,926,380,0,28,17,,4,33,,2,4,6,3,
2016,gob,20,oaxaca,SAN JERONIMO SOSOLA,,927,451,0,47,5,,1,13,,2,3,31,5,
2016,gob,20,oaxaca,SAN JERONIMO SOSOLA,,928,254,0,40,4,,3,7,,2,0,59,17,
2016,gob,20,oaxaca,SAN JERONIMO SOSOLA,,929,854,1,29,8,,5,53,,2,20,145,40,
2016,gob,20,oaxaca,SAN JERONIMO SOSOLA,,930,372,0,49,7,,0,32,,5,2,69,0,
2016,gob,20,oaxaca,SAN JERONIMO TAVICHE,17,931,1151,0,96,21,,4,51,,3,2,11,3,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,932,942,0,24,38,,2,43,,0,2,2,1,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,933,166,0,22,11,,0,20,,0,1,2,1,
2016,gob,20,oaxaca,SAN JERONIMO TLACOCHAHUAYA,17,934,1124,0,160,11,,3,54,,17,3,35,7,
2016,gob,20,oaxaca,SAN JERONIMO TLACOCHAHUAYA,17,935,762,0,69,12,,3,31,,4,4,20,3,
2016,gob,20,oaxaca,SAN JERONIMO TLACOCHAHUAYA,17,936,1262,0,85,23,,9,48,,14,5,32,7,
2016,gob,20,oaxaca,SAN JERONIMO TLACOCHAHUAYA,17,937,892,0,80,29,,6,30,,4,3,23,10,
2016,gob,20,oaxaca,SAN JORGE NUCHITA,6,938,1678,0,54,32,,1,52,,4,1,65,3,
2016,gob,20,oaxaca,SAN JORGE NUCHITA,6,939,525,0,18,10,,0,25,,0,0,0,0,
2016,gob,20,oaxaca,SAN JORGE NUCHITA,6,940,214,0,13,9,,0,10,,0,0,41,1,
2016,gob,20,oaxaca,SAN JOSE AYUQUILA,6,941,623,0,8,28,,0,48,,0,2,47,0,
2016,gob,20,oaxaca,SAN JOSE AYUQUILA,6,942,424,0,1,8,,0,68,,1,0,15,0,
2016,gob,20,oaxaca,LOMA BONITA ,3,943,1912,0,363,58,,12,182,,4,9,397,5,
2016,gob,20,oaxaca,LOMA BONITA ,3,944,1629,0,350,52,,9,84,,9,11,417,14,
2016,gob,20,oaxaca,LOMA BONITA ,3,945,772,0,168,20,,2,51,,0,10,158,5,
2016,gob,20,oaxaca,LOMA BONITA ,3,946,1550,0,281,29,,7,237,,6,15,231,11,
2016,gob,20,oaxaca,LOMA BONITA ,3,947,1192,0,230,23,,6,18,,3,9,347,1,
2016,gob,20,oaxaca,LOMA BONITA ,3,948,1224,1,233,22,,9,36,,5,3,297,9,
2016,gob,20,oaxaca,SAN JOSE DEL PEÑASCO,24,949,1124,0,29,12,,3,7,,2,0,8,25,
2016,gob,20,oaxaca,SAN JOSE DEL PEÑASCO,24,950,297,0,3,1,,0,2,,0,0,0,0,
2016,gob,20,oaxaca,SAN JOSE ESTANCIA GRANDE,22,951,741,0,157,20,,2,13,,2,17,141,2,
2016,gob,20,oaxaca,SAN JOSE INDEPENDENCIA,1,952,2082,0,67,22,,1,629,,0,0,12,0,
2016,gob,20,oaxaca,SAN JOSE INDEPENDENCIA,1,953,576,0,4,1,,0,214,,0,0,0,0,
2016,gob,20,oaxaca,SAN JOSE INDEPENDENCIA,1,954,730,0,1,5,,0,229,,0,0,1,0,
2016,gob,20,oaxaca,SAN JOSE LACHIGUIRI,17,955,1266,0,58,34,,8,27,,7,14,27,13,
2016,gob,20,oaxaca,SAN JOSE LACHIGUIRI,17,956,675,0,49,23,,11,33,,2,14,18,13,
2016,gob,20,oaxaca,SAN JOSE LACHIGUIRI,17,957,878,0,218,31,,15,31,,9,15,21,9,
2016,gob,20,oaxaca,SAN JOSE DEL PROGRESO,21,958,1340,0,140,17,,8,71,,4,7,48,0,
2016,gob,20,oaxaca,SAN JOSE DEL PROGRESO,21,959,1338,0,114,24,,5,94,,6,11,27,6,
2016,gob,20,oaxaca,SAN JOSE DEL PROGRESO,21,960,915,0,76,24,,7,91,,105,6,26,1,
2016,gob,20,oaxaca,SAN JOSE DEL PROGRESO,21,961,1059,7,62,34,,12,130,,4,7,22,10,
2016,gob,20,oaxaca,SAN JOSE TENANGO,1,962,2060,0,509,196,,5,113,,142,28,363,30,
2016,gob,20,oaxaca,SAN JOSE TENANGO*,1,963,478,0,13,27,,1,14,,116,11,41,5,
2016,gob,20,oaxaca,SAN JOSE TENANGO*,1,964,325,0,11,89,,0,19,,55,16,9,7,
2016,gob,20,oaxaca,SAN JOSE TENANGO,1,965,493,0,8,47,,1,14,,92,10,100,5,
2016,gob,20,oaxaca,SAN JOSE TENANGO,1,966,847,0,23,108,,4,32,,69,17,210,21,
2016,gob,20,oaxaca,SAN JOSE TENANGO*,1,967,602,0,33,60,,0,22,,118,10,163,8,
2016,gob,20,oaxaca,SAN JOSE TENANGO*,1,968,274,0,8,46,,0,4,,47,3,59,5,
2016,gob,20,oaxaca,SAN JOSE TENANGO,1,969,639,0,46,69,,2,28,,105,9,189,6,
2016,gob,20,oaxaca,SAN JOSE TENANGO,1,970,563,0,53,59,,1,25,,100,11,81,13,
2016,gob,20,oaxaca,SAN JOSE TENANGO*,1,970,563,0,44,55,,0,13,,105,12,69,3,
2016,gob,20,oaxaca,SAN JOSE TENANGO*,1,971,214,0,8,35,,1,12,,31,8,53,1,
2016,gob,20,oaxaca,SAN JOSE TENANGO,1,972,1632,0,65,289,,5,53,,403,35,227,36,
2016,gob,20,oaxaca,SAN JOSE TENANGO,1,973,279,0,3,26,,0,5,,83,8,68,5,
2016,gob,20,oaxaca,SAN JOSE TENANGO,1,974,319,0,23,68,,2,42,,17,14,86,4,
2016,gob,20,oaxaca,SAN JOSE TENANGO*,1,974,208,0,6,47,,1,16,,38,11,28,3,
2016,gob,20,oaxaca,SAN JOSE TENANGO,1,975,480,0,53,55,,12,22,,0,22,14,0,
2016,gob,20,oaxaca,SAN JOSE TENANGO*,1,975,98,0,0,6,,1,3,,14,0,28,0,
2016,gob,20,oaxaca,SAN JOSE TENANGO*,1,976,781,0,13,16,,3,12,,233,7,74,8,
2016,gob,20,oaxaca,SAN JOSE TENANGO,1,977,584,0,11,45,,1,15,,71,16,157,12,
2016,gob,20,oaxaca,SAN JUAN ACHIUTLA,8,978,337,0,30,29,,1,80,,2,5,7,62,
2016,gob,20,oaxaca,SAN JUAN ATEPEC,9,979,580,0,44,10,,3,16,,8,51,38,49,
2016,gob,20,oaxaca,SAN JUAN ATEPEC,9,980,543,0,39,12,,3,14,,6,87,27,43,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA ATATLAHUCA,9,981,1278,0,150,23,,7,70,,3,5,208,7,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA COIXTLAHUACA,,982,552,0,111,12,,0,18,,0,4,13,0,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA COIXTLAHUACA,,983,436,0,68,9,,2,25,,1,1,10,2,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA COIXTLAHUACA,,984,509,0,12,9,,6,16,,4,7,11,3,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA COIXTLAHUACA,,985,531,0,25,7,,6,18,,1,3,9,2,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,986,1128,0,138,35,,8,51,,10,91,123,12,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,987,1514,0,245,49,,11,70,,7,74,186,39,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,988,,0,270,20,,4,61,,5,65,86,14,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,989,448,0,15,9,,26,39,,0,20,9,16,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,990,228,0,37,5,,0,7,,1,51,2,0,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,991,189,0,0,3,,16,15,,9,30,2,0,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,992,340,0,56,13,,4,16,,3,9,42,13,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,993,828,0,121,14,,19,61,,1,12,83,16,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,994,506,0,69,58,,6,30,,2,65,25,35,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,995,538,0,53,12,,3,12,,2,5,43,27,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,996,281,0,22,7,,2,21,,0,5,7,17,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,997,244,0,59,12,,3,19,,0,37,17,6,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,998,54,0,3,0,,0,2,,0,0,5,0,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA GUELACHE,9,999,781,0,95,7,,3,41,,4,24,23,7,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA GUELACHE,9,1000,806,0,151,10,,6,93,,8,10,48,3,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA GUELACHE,9,1001,2521,0,375,35,,6,119,,30,12,125,12,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA JAYACATLAN,,1002,992,0,84,21,,5,27,,4,0,6,1,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA LO DE SOTO,22,1003,798,1,85,43,,6,68,,2,2,117,8,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA LO DE SOTO,22,1004,1198,0,119,53,,8,90,,1,10,114,20,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA SUCHITEPEC,6,1005,310,0,33,17,,1,111,,0,1,8,2,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA SUCHITEPEC,6,1006,94,0,16,2,,0,70,,0,0,2,5,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TLACHICHILCO,6,1007,628,0,20,6,,1,10,,0,0,2,0,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TLACHICHILCO,6,1008,355,0,8,2,,1,3,,0,0,5,0,
2016,gob,20,oaxaca,LOMA BONITA ,3,1009,1628,0,520,18,,205,13,,1,160,24,53,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1010,5011,2,849,53,,33,158,,40,15,602,20,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1011,1107,0,100,11,,9,89,,7,4,196,3,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1012,1078,6,102,16,,6,33,,5,2,218,5,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1013,1122,0,123,25,,8,43,,5,3,192,5,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1014,1326,0,150,17,,7,44,,10,4,229,5,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1015,1477,0,158,23,,6,83,,8,3,267,4,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1016,1121,0,147,20,,14,56,,5,1,158,4,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1017,1436,0,155,17,,13,44,,8,9,222,5,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1018,3400,2,497,37,,21,187,,12,8,502,9,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1019,1718,0,255,24,,7,81,,9,12,245,9,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1020,,4,311,25,,14,65,,8,9,299,5,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1021,1002,0,124,17,,3,47,,1,2,152,6,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1022,1832,0,223,23,,11,83,,10,4,257,6,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1023,1386,1,193,24,,6,46,,4,2,212,6,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1024,1392,0,189,14,,9,36,,6,2,194,3,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1025,1137,1,143,11,,9,51,,4,4,185,5,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1026,785,0,85,16,,12,41,,2,3,122,3,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1027,845,1,78,13,,6,28,,5,4,129,10,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1028,1112,0,112,17,,5,44,,3,2,154,6,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1029,1119,0,114,10,,4,47,,4,1,119,6,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1030,,1,372,19,,5,100,,9,7,270,5,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1031,1161,0,136,15,,4,34,,5,6,156,2,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1032,828,1,110,6,,21,40,,7,2,114,3,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1033,1336,0,191,21,,8,54,,8,4,195,6,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1034,3824,2,617,59,,26,202,,15,21,455,17,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1035,,,,,,,,,,,,,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1036,1540,1,181,19,,23,49,,2,4,221,3,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1037,1434,0,205,18,,5,102,,7,2,171,4,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1038,1609,0,251,24,,10,45,,4,9,303,7,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1039,1549,0,231,22,,12,61,,5,4,198,8,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1040,596,0,102,12,,4,17,,4,2,93,2,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1041,640,0,150,5,,5,14,,1,2,77,5,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1042,6512,3,751,102,,47,338,,21,20,1390,41,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1043,1508,0,260,30,,16,58,,9,7,228,11,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1044,1378,0,160,20,,7,46,,16,8,199,6,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1045,1285,0,180,14,,3,48,,10,8,192,1,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1046,871,1,53,18,,5,100,,10,10,110,3,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1047,730,0,92,14,,7,45,,4,14,63,2,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1048,2292,0,406,31,,11,145,,8,24,390,11,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1049,489,0,36,11,,5,50,,5,4,12,5,
2016,gob,20,oaxaca,LOMA BONITA ,3,1050,893,0,94,20,,8,91,,4,3,29,40,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1051,1370,0,161,31,,20,136,,7,22,65,22,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1052,2893,1,347,37,,9,92,,21,8,440,11,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1053,3947,1,557,55,,21,133,,10,20,605,63,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1054,3070,0,441,48,,22,105,,7,13,413,21,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1055,,,,,,,,,,,,,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1056,2117,0,178,18,,10,72,,13,5,368,17,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,1,1057,819,0,72,34,,8,28,,1,2,54,37,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1058,1371,0,120,33,,9,73,,9,5,408,6,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1059,716,0,87,7,,9,30,,0,3,121,4,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1060,1543,0,221,38,,11,168,,15,9,63,15,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1061,1081,0,172,26,,20,50,,5,37,119,14,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1062,1256,1,81,27,,18,109,,3,5,66,5,
2016,gob,20,oaxaca,SAN JUAN BAUTISTA TUXTEPEC,2,1063,629,0,86,29,,5,49,,3,4,197,0,
